# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.49634122528637475,1.3589091166050484,3.0744168976175636,24.669889536993438,1.4890236758591235,2.9999999999999916,1.3435769549808554,0.0,115.03717841224228,0.0
 0.5027589411774871,1.3675583363028276,3.0785253597428346,25.40816546495841,1.4950315295193788,0.936135809404605,1.3422102500535193,0.0,115.18963784704955,0.0
 0.5091424674276511,1.3761292198141997,3.0827322606996916,26.14348154190194,1.4963160835926512,0.20122954350496006,1.3399067239547664,0.0,115.09955328376194,0.0
 0.5155021714756662,1.3846226467568925,3.087036652893171,26.875480636845413,1.4981234048505416,0.28418323309470284,1.3366757735864105,0.0,114.9694966930596,0.0
 0.5218371648956884,1.3930394967486346,3.0914375887283088,27.60381164189921,1.500452316718079,0.36762656456385157,1.3325295782935254,0.0,114.79983408490124,0.0
 0.5281465696551082,1.401380649407153,3.0959341206101416,28.328130261455083,1.5033016880311942,0.4516069933318531,1.3274829888131723,0.0,114.59100836049028,0.0
 0.5344295189673055,1.4096469843501767,3.100525300943705,29.04809975861762,1.5066704454812736,0.5361745388490526,1.321553399107151,0.0,114.34353600623471,0.0
 0.5406851580834977,1.4178393811954328,3.1052101821340363,29.76339165514196,1.5105575869429846,0.6213819866381747,1.3147606023134166,0.0,114.0580033955632,0.0
 0.5469126450206151,1.42595871956065,3.109987816586172,30.473686381361517,1.514962195355218,0.7072850504078557,1.307126633323435,0.0,113.73506279838993,0.0
 0.5531111512229443,1.4340058790635557,3.114857256705147,31.178673873539637,1.5198834533458407,0.7939425774509293,1.2986755996795845,0.0,113.37542808707502,0.0
 0.5592798621550323,1.441981739321878,3.1198175548959988,31.87805411621054,1.5253206587913095,0.8814167992839211,1.2894335025823738,0.0,112.97987021273019,0.0
 0.5654179778244602,1.4498871799533453,3.1248677635637634,32.57153762789323,1.5312732408481589,0.9697735229228986,1.2794280509596434,0.0,112.5492124858712,0.0
 0.571524713233447,1.4577230805756851,3.130006935113477,33.258845889034276,1.5377407770192104,1.0590824291378065,1.268688469789487,0.0,112.08432570322279,0.0
 0.5775992987585018,1.4654903208066254,3.1352341219501763,33.939711711536596,1.544723010846525,1.1494173221393043,1.2572453055067236,0.0,111.58612317053304,0.0
 0.5836409804580288,1.4731897802638945,3.140548376478897,34.61387954981718,1.5522198705758463,1.2408564539088753,1.2451302299844653,0.0,111.05555566144514,0.0
 0.589649020307948,1.48082233856522,3.145948751104676,35.28110575378605,1.5602314886575703,1.333482846627893,1.2323758453102038,0.0,110.49360634517005,0.0
 0.5956226963661416,1.4883888753283299,3.1514342982325494,35.941158764593666,1.5687582221245502,1.427384642875697,1.2190154911634334,0.0,109.90128574162718,0.0
 0.6015613028666794,1.4958902701709527,3.1570040702675533,36.593819254516355,1.5778006740203276,1.5226555076445272,1.205083056267838,0.0,109.27962672217362,0.0
 0.6074641502449428,1.5033274027108154,3.1626571196147246,37.238880212610944,1.587359715906329,1.6193950602893032,1.1906127954909274,0.0,108.6296795886917,0.0
 0.6133305650955791,1.510701152565647,3.168392498679099,37.876146978169906,1.5974365112900677,1.717709306331379,1.1756391542789333,0.0,107.95250729335939,0.0
 0.6191598900649993,1.518012399353175,3.174209259865713,38.505437224446595,1.60803254053091,1.81771119236406,1.1601966008708566,0.0,107.24918077170689,0.0
 0.6249514836804627,1.525262022691127,3.180106455579603,39.1265808950677,1.6191496267951595,1.9195211201571813,1.1443194680728987,0.0,106.5207744754627,0.0
 0.6307047201181378,1.5324509021972317,3.1860831382258055,39.73942009614931,1.6307899636011978,2.02326758723341,1.1280418047512417,0.0,105.76836206910612,0.0
 0.636418988912734,1.5395799174892166,3.192138360209356,40.343808946976345,1.642956143603038,2.1290878044353683,1.111397238353087,0.0,104.99301235521854,0.0
 0.6420936946110122,1.5466499481848097,3.1982711739352916,40.9396133924679,1.6556511894444874,2.237128499069349,1.094418847936341,0.0,104.19578540511414,0.0
 0.6477282563717484,1.5536618739017392,3.2044806318086487,41.52671098054143,1.6688785860392248,2.3475466516155747,1.0771390491254969,0.0,103.37772893385227,0.0
 0.6533221075150824,1.560616574257733,3.2107657862344636,42.10499060773333,1.6826423150612666,2.460510419274133,1.059589490286226,0.0,102.53987490729499,0.0
 0.6588746950237371,1.5675149288705188,3.217125689617772,42.674352236282594,1.6969468914856156,2.5762000872661086,1.0418009604091691,0.0,101.68323639722308,0.0
 0.6643854789987997,1.5743578173578248,3.223559394363611,43.234706585952914,1.7117974026178047,2.694809159529827,1.0238033082899725,0.0,100.80880468106282,0.0
 0.6698539320724295,1.5811461193373786,3.2300659528770166,43.78597480376002,1.7271995497975892,2.8165455518046776,1.0056253728613802,0.0,99.9175465880469,0.0
 0.6752795387802804,1.587880714426909,3.2366444175630242,44.32808811476013,1.7431596928019233,2.941632864991813,0.9872949246347812,0.0,98.99975439690388,0.0
 0.6806623737722194,1.5945624822441435,3.243293840826672,44.86098745692115,1.7593081977777405,3.0000000000000204,0.9688386170756614,0.0,98.03758104774765,0.0
 0.6860035464159518,1.60119230240681,3.2500132750729946,45.38462310287109,1.7753317157089379,3.0,0.9502819485428916,0.0,97.02477729223256,0.0
 0.6913045755234577,1.6077710545326362,3.2568017727070293,45.89895427144648,1.7912348030314553,2.999999999999979,0.9316492330601995,0.0,95.96419555465442,0.0
 0.6965668971334141,1.6142996182393508,3.263658386133812,46.40394873149582,1.8070217678613245,2.9999999999999787,0.9129635802367739,0.0,94.8586221704548,0.0
 0.7017918693884254,1.620778873144681,3.270582167758379,46.899582400485045,1.8226966846263584,3.0,0.8942468833008491,0.0,93.71077110265409,0.0
 0.706980777065885,1.6272096988663554,3.277572169985767,47.385838940120266,1.838263407658737,2.9999999999999574,0.8755198145709226,0.0,92.52327848938229,0.0
 0.7121348357935802,1.6335929750221014,3.2846274452210125,47.86270935113344,1.8537255838418223,2.9999999999999782,0.8568018279753198,0.0,91.29869798288837,0.0
 0.7172551959777542,1.6399295812296475,3.2917470458691507,48.33019156915195,1.8690866643943445,3.0,0.8381111679183287,0.0,90.03949685171513,0.0
 0.7223429464683594,1.6462203971067215,3.2989300243352186,48.78829006343312,1.8843499158661599,2.9999999999999782,0.8194648833382503,0.0,88.74805279187183,0.0
 0.7273991179836246,1.6524663022710513,3.306175433024253,49.23701543999462,1.8995184304119552,2.9999999999999782,0.8008788472922367,0.0,87.4266514295568,0.0
 0.7324246863137804,1.6586681763403648,3.3134823243412894,49.676384050630574,1.9145951354024229,3.0,0.7823677806581238,0.0,86.07748445447696,0.0
 0.7374205753217667,1.66482689893239,3.320849750691365,50.10641760905182,1.929582802426382,3.000000000000022,0.7639452795430487,0.0,84.70264833411196,0.0
 0.7423876597569686,1.670943349664855,3.3282767644795155,50.527142815212564,1.9444840557319876,3.0,0.7456238461932427,0.0,83.30414358459215,0.0
 0.7473267678964699,1.6770184081554877,3.335762418110777,50.938590988845405,1.9593013801504913,2.9999999999999774,0.7274149223994185,0.0,81.88387452799056,0.0
 0.7522386840269142,1.683052954022016,3.343305763990186,51.34079771296271,1.9740371285418241,3.0,0.7093289253338265,0.0,80.44364950194166,0.0
 0.7571241507788411,1.6890478668821682,3.3509058545227792,51.73380248800811,1.9886935287976049,3.0,0.6913752850286927,0.0,78.98518148690427,0.0
 0.7619838713242669,1.6950040263536716,3.358561742113593,52.117648397264205,2.0032726904338825,3.0000000000000226,0.6735624832193088,0.0,77.51008907680097,0.0
 0.7668185114473087,1.7009223120542547,3.366272479167663,52.49238178385546,2.0177766108030077,2.999999999999977,0.6558980934194457,0.0,76.0198978012373,0.0
 0.7716287014967829,1.7068036036016454,3.3740371180900257,52.858051939821,2.0322071809514304,3.000000000000046,0.6383888211173063,0.0,74.5160416957002,0.0
 0.7764150382289283,1.7126487806135717,3.3818547112857185,53.214710807323215,2.046566191147867,3.000000000000093,0.6210405448482692,0.0,72.99986514562706,0.0
 0.7811780865477171,1.7184587227077615,3.389724311159776,53.56241269227691,2.060855336104234,3.0000000000000466,0.6038583568986414,0.0,71.47262492998026,0.0
 0.7859183811495898,1.7242343095019428,3.397644970117236,53.901213990414156,2.075076219909852,3.0,0.5868466040163067,0.0,69.93549243149702,0.0
 0.7906364280788853,1.7299764206138433,3.4056157405631335,54.23117292572936,2.0892303606977385,3.0,0.5700089276105478,0.0,68.3895560152114,0.0
 0.7953327061997483,1.7356859356611913,3.413635674902506,54.55234930133913,2.103319195060327,2.999999999999929,0.5533483031767027,0.0,66.8358235019821,0.0
 0.8000076685898198,1.7413637342617145,3.421703825540389,54.86480426252035,2.1173440822305416,3.0000000000000475,0.536867079332404,0.0,65.27522475201258,0.0
 0.8046617438606298,1.7470106960331413,3.4298192448818194,55.16860007183526,2.131306308042972,3.000000000000024,0.5205670154720625,0.0,63.70861430310317,0.0
 0.8092953374092162,1.7526277005931994,3.437980985331833,55.4637998960595,2.145207088688731,3.0,0.5044493186467236,0.0,62.136774068536354,0.0
 0.8139088326051758,1.7582156275596166,3.4461880992954668,55.750467604717116,2.15904757427661,3.000000000000048,0.4885146791807538,0.0,60.56041604761199,0.0
 0.8185025919170338,1.763775356550121,3.4544396391777568,56.028667579865825,2.172828852212184,2.999999999999976,0.4727633051949703,0.0,58.98018506239839,0.0
 0.8230769579815463,1.769307767182441,3.4627346573837388,56.29846453689394,2.1865519504057214,2.9999999999999516,0.4571949557398993,0.0,57.396661479932234,0.0
 0.8276322546192937,1.7748137390743042,3.47107220631845,56.55992335595139,2.2002178403189636,3.000000000000049,0.44180897266156655,0.0,55.810363912294854,0.0
 0.8321687877996893,1.780294151843438,3.479451338386926,56.813108923649466,2.2138274398601503,2.9999999999999756,0.42660431113531355,0.0,54.22175189867308,0.0
 0.836686846558319,1.7857498851075715,3.4878711059942034,57.05808598472352,2.2273816161360394,2.9999999999999507,0.4115795688968444,0.0,52.63122854200888,0.0
 0.8411867038693293,1.7911818184844317,3.496330561545318,57.29491900326573,2.24088118806907,3.0,0.39673301376776315,0.0,51.039143084785806,0.0
 0.8456686174754031,1.7965908315917474,3.504828757445307,57.52367203309978,2.254326928887292,3.0000000000000497,0.38206261049731643,0.0,49.445793452051944,0.0
 0.850132830677701,1.8019778040472456,3.513364746099207,57.74440859702652,2.2677195684941855,3.0000000000000497,0.36756604558084216,0.0,47.851428704988884,0.0
 0.8545795730879904,1.807343615468655,3.521937579912053,57.957191574441936,2.281059795725054,3.0,0.35324075115017844,0.0,46.25625145690817,0.0
 0.8590090613450512,1.812689145473704,3.530546311288882,58.16208309708596,2.2943482604962364,3.00000000000005,0.339083927264668,0.0,44.6604201887763,0.0
 0.8634214997973084,1.8180152736801192,3.5391899926347303,58.359144452420885,2.307585575853008,2.99999999999995,0.32509256360085154,0.0,43.06405150717213,0.0
 0.8678170811535357,1.8233228797056296,3.547867676354634,58.548435994349425,2.3207723199216903,3.0000000000001013,0.3112634588442255,0.0,41.467222332228,0.0
 0.8721959871033517,1.828612843167963,3.55657841485363,58.73001706094235,2.333909037771138,2.9999999999999747,0.29759323997515574,0.0,39.86997198725376,0.0
 0.876558388909135,1.833886043684847,3.5653212605367544,58.903945898736076,2.346996243188488,3.0,0.284078379606706,0.0,38.27230422956652,0.0
 0.8809044479708893,1.83914336087401,3.574095265809043,59.07027959334721,2.3600344203737507,2.999999999999949,0.2707152128477723,0.0,36.67418919609691,0.0
 0.885234316365497,1.84438567435318,3.5828994830755327,59.229074006045245,2.373024025557574,3.0000000000000258,0.2574999527471461,0.0,35.075565269355145,0.0
 0.8895481373617217,1.8496138637400843,3.5917329647412597,59.380383715958644,2.3859654885462476,2.9999999999999227,0.24442870441676676,0.0,33.47634087019798,0.0
 0.8938460459122419,1.8548288086524516,3.60059476321126,59.5242619676248,2.3988592141978082,2.9999999999999742,0.23149747922685215,0.0,31.876396178910934,0.0
 0.8981281691239266,1.8600313887080095,3.60948393089057,59.660760623607366,2.411705583832862,2.9999999999999742,0.2187022071077187,0.0,30.275584774092284,0.0
 0.9023946267074959,1.8652224835244864,3.6183995201842265,59.78993012186379,2.4245049565835703,3.000000000000052,0.2060387483206112,0.0,28.67373520895177,0.0
 0.9066455314076495,1.8704029727196096,3.627340583497266,59.911819437634485,2.4372576706840308,2.9999999999999476,0.19350290462118827,0.0,27.07065251378412,0.0
 0.9108809894146843,1.8755737359111075,3.6363061732347237,60.02647604957964,2.449964044705135,2.999999999999974,0.1810904293430478,0.0,25.466119638097002,0.0
 0.9151011007585723,1.8807356527167083,3.6452953418016363,60.13394590994919,2.462624378736799,3.0,0.16879703683669828,0.0,23.859898822647793,0.0
 0.9193059596864126,1.8858896027541396,3.6543071416030406,60.23427341853097,2.47523895552032,2.999999999999947,0.15661841185878214,0.0,22.251732912311997,0.0
 0.9234956550241266,1.8910364656411291,3.663340625043973,60.32750140016974,2.487808041533462,3.0000000000000266,0.14455021696735915,0.0,20.64134661606253,0.0
 0.9276702705232224,1.8961771209954055,3.672394844529469,60.413671085675354,2.500331888030749,2.9999999999999467,0.13258810064784707,0.0,19.028447712959263,0.0
 0.9318298851934057,1.9013124484346962,3.681468852464566,60.49282209593301,2.512810732041299,3.0000000000000266,0.12072770464024825,0.0,17.412728196407528,0.0
 0.9359745736217807,1.9064433275767292,3.690561701254299,60.56499242899509,2.5252447973264243,3.0000000000000266,0.10896466966704842,0.0,15.79386538543882,0.0
 0.9401044062793423,1.9115706380392328,3.6996724433037054,60.63021845005301,2.537634295299109,2.9999999999999463,0.09729464260981985,0.0,14.171522980642479,0.0
 0.9442194498154265,1.9166952594399347,3.708800131017821,60.68853488409097,2.5499794259073614,3.0,0.0857132816244678,0.0,12.545352085787048,0.0
 0.9483197673407558,1.9218180713965631,3.7179438168016827,60.73997481110975,2.5622803784833494,3.0,0.07421626165110976,0.0,10.914992188269443,0.0
 0.9524054186996782,1.9269399535268457,3.7271025530603263,60.78456966377638,2.5745373325601166,3.000000000000027,0.06279927897350265,0.0,9.280072104263411,0.0
 0.9564764607321744,1.9320617854485107,3.7362753921987877,60.82234922737744,2.586750458657605,2.999999999999973,0.05145805693309863,0.0,7.640210902891506,0.0
 0.9605329475261775,1.9371844467792858,3.7454613866221043,60.85334164200841,2.598919919039614,2.9999999999999725,0.04018834943527117,0.0,5.995018781802602,0.0
 0.9645749306607195,1.9423088171368996,3.7546595887353114,60.87757340681572,2.6110458684432403,2.9999999999999725,0.02898594495099432,0.0,4.344097952080352,0.0
 0.9686024594404019,1.9474357761390793,3.7638690509434465,60.89506938633948,2.6231284547822873,2.9999999999999725,0.01784667108145746,0.0,2.687043459255355,0.0
 0.9726155811216517,1.9525662034035531,3.773088825651544,60.905852818704275,2.635167819826037,3.0000000000000555,0.006766398717093059,0.0,1.023444038296749,0.0
 0.9766143411312168,1.957700978548049,3.782317965264643,60.90994532579665,2.6471640998547326,3.0000000000000835,-0.004258956997124505,0.0,-0.6471171015141103,0.0
 0.9805987832773142,1.9628409811902954,3.791555522187777,60.90736692514391,2.6591174262930246,2.999999999999972,-0.015233430126350023,0.0,-2.325061441935499,0.0
 0.9845689499538456,1.9679870909480195,3.8008005488259844,60.89813604368625,2.6710279263226187,2.999999999999972,-0.026160999419897323,0.0,-4.010814391627161,0.0
 0.9885248823380536,1.9731401874389498,3.8100520975843,60.88226953314737,2.6828957234752426,3.0,-0.03704559184728087,0.0,-5.704804461714014,0.0
 0.992466620581994,1.978301150280814,3.819309220867761,60.85978268722643,2.694720938207064,3.0,-0.04789107287056743,0.0,-7.407462499759316,0.0
 0.9963942039981636,1.9834708590913406,3.8285709710814038,60.83068926035647,2.7065036884555727,3.0,-0.058701244493230526,0.0,-9.119220877511307,0.0
 1.0003076712396204,1.9886501934882572,3.8378364006302643,60.795001488184724,2.718244090179943,2.9999999999999716,-0.06947984474432685,0.0,-10.840512697283195,0.0
 1.0042070604749085,1.9938400330892916,3.847104561919379,60.75273010966794,2.7299422578858072,3.0,-0.08023054204118227,0.0,-12.571770981648617,0.0
 1.008092409558089,1.9990412575121717,3.8563745073537836,60.70388439081043,2.7415983051353487,3.0,-0.09095693302044068,0.0,-14.313427847754866,0.0
 1.0119637561941621,2.004254746374626,3.865645289338516,60.64847215006135,2.753212345043568,2.9999999999999427,-0.1016625390762274,0.0,-16.065913671714608,0.0
 1.0158211381001492,2.0094813792943818,3.8749159602786105,60.58649978536093,2.7647844907615293,3.0000000000000577,-0.11235080337827262,0.0,-17.794922147743904,0.0
 1.019672095239839,2.0147220358891675,3.8841855725791046,60.51797230286585,2.765520199826155,0.19104576808795246,-0.12302508720767866,0.0,-19.447722214569854,0.0
 1.0235326478874347,2.0199775957767114,3.893453178645035,60.44289334738069,2.753938541883368,-3.0,-0.13368866656856473,0.0,-21.04488329976503,0.0
 1.0274114108010866,2.0252489385747405,3.9027178308814374,60.36126523451542,2.7423022531424124,-3.0000000000000573,-0.14434472858146713,0.0,-22.626280509489327,0.0
 1.0313084830521193,2.0305369439009837,3.9119785816933477,60.273088984597806,2.730611036389314,-3.000000000000057,-0.15499636810023776,0.0,-24.192306396913306,0.0
 1.035223968603428,2.0358424913731685,3.9212344834858035,60.17836435844787,2.7188645797353885,-2.9999999999998868,-0.1656465834493422,0.0,-25.743329398112863,0.0
 1.0391579765927472,2.041166460609023,3.9304845886638398,60.077089894924015,2.7070625557674304,-3.0000000000000564,-0.17629827246424362,0.0,-27.279693362084362,0.0
 1.043110621625456,2.0465097312262754,3.939727949632493,59.96926295046255,2.6952046206693043,-2.999999999999944,-0.18695422873606055,0.0,-28.80171710333238,0.0
 1.0470820240774121,2.051873182842653,3.9489636187968005,59.854879740537825,2.683290413313436,-3.0,-0.19761713661905483,0.0,-30.309693934731243,0.0
 1.0510723104083546,2.0572576950758847,3.958190648561798,59.73393538313503,2.671319554320609,-2.9999999999998885,-0.20828956710634333,0.0,-31.80389116963833,0.0
 1.0550816134864212,2.0626641475436975,3.967408091332522,59.6064239443741,2.6592916450864093,-3.0,-0.21897397273001593,0.0,-33.28454964239658,0.0
 1.05911007292437,2.0680934198638203,3.976614999514008,59.472338486229305,2.6472062667725624,-3.0,-0.2296726829572754,0.0,-34.75188318444589,0.0
 1.0631578354281077,2.0735463916539802,3.9858104255112936,59.33167111654104,2.63506297926135,-2.999999999999945,-0.2403878984719224,0.0,-36.20607811600446,0.0
 1.0672250551581683,2.0790239425319057,3.9949934217294136,59.184413041279505,2.622861320071168,-2.9999999999999454,-0.2511216861327642,0.0,-37.64729269266995,0.0
 1.0713118941048176,2.0845269521153247,4.004163040573406,59.03055461926719,2.61060080323122,-3.000000000000054,-0.26187597294786213,0.0,-39.07565657423352,0.0
 1.0754185224774857,2.0900563000219647,4.013318334448305,58.87008541929882,2.5982809181132156,-3.000000000000054,-0.2726525401773418,0.0,-40.49127024713076,0.0
 1.0795451191092802,2.0956128658695548,4.02245835575915,58.70299427987993,2.585901128217832,-3.0,-0.2834530172973014,0.0,-41.8942044616776,0.0
 1.0836918718773567,2.101197529275822,4.031582156910974,58.5292693715621,2.573460869913603,-2.9999999999999463,-0.29427887532794095,0.0,-43.284499645737284,0.0
 1.087858978139984,2.106811169858494,4.040688790308816,58.34889826201367,2.5609595511257215,-2.9999999999999467,-0.30513142009983424,0.0,-44.662165311881175,0.0
 1.09204664519117,2.1124546672352995,4.049777308357711,58.161867983902475,2.5483965499721632,-3.000000000000053,-0.31601178537345176,0.0,-46.0271794551597,0.0
 1.096255090733778,2.1181289010239666,4.058846763462695,57.96816510568559,2.5357712133443386,-3.000000000000053,-0.3269209255075219,0.0,-47.379487953888805,0.0
 1.1004845433721058,2.123834750842223,4.067896208028806,57.76777580535639,2.523082855429356,-2.999999999999895,-0.33785960812334337,0.0,-48.719003962267145,0.0
 1.1047352431249586,2.1295730963077966,4.076924694461077,57.56068594725475,2.5103307561707973,-3.0,-0.3488284059963807,0.0,-50.04560729049455,0.0
 1.1090074419603237,2.135344817038415,4.085931275164548,57.34688116207315,2.4975141596647017,-3.000000000000052,-0.3598276896130413,0.0,-51.35914382230475,0.0
 1.113301404352789,2.141150792651807,4.094915002544253,57.12634692999097,2.4846322724873064,-2.9999999999999485,-0.3708576184962222,0.0,-52.65942489305722,0.0
 1.1176174078649521,2.1469919027657,4.103874929005229,56.89906866720404,2.471684261950817,-3.0,-0.3819181330780117,0.0,-53.94622671536414,0.0
 1.121955743754129,2.1528690269978217,4.112810106952514,56.66503181575911,2.458669254283286,-3.000000000000051,-0.3930089461381662,0.0,-55.219289803236244,0.0
 1.1263167176057478,2.158783044965901,4.121719588791142,56.42422193682223,2.4455863327284297,-2.999999999999949,-0.40412953385680056,0.0,-56.47831840504443,0.0
 1.1307006499949224,2.164734836287665,4.13060242692615,56.176624807480245,2.4324345355609065,-2.9999999999998987,-0.4152791270437149,0.0,-57.72297998860869,0.0
 1.1351078771777807,2.170725280580842,4.139457673762574,55.922226520998855,2.4192128540123314,-3.0,-0.42645670214237574,0.0,-58.95290471786382,0.0
 1.139538751814245,2.17675525746316,4.148284381705451,55.661013590738584,2.4059202301029385,-3.0,-0.43766097202970333,0.0,-60.16768499903195,0.0
 1.1439936437240614,2.182825646552347,4.157081603159816,55.39297305760401,2.3925555543734895,-2.9999999999999503,-0.4488903769376738,0.0,-61.36687503839874,0.0
 1.1484729406780187,2.188937327466131,4.165848390530708,55.11809260117063,2.379117663511617,-3.000000000000099,-0.46014307532054727,0.0,-62.549990470661555,0.0
 1.1529770492264215,2.19509117982224,4.1745837962231604,54.83636065438921,2.365605337866409,-2.9999999999999507,-0.47141693462703577,0.0,-63.71650801556318,0.0
 1.15750639556704,2.2012880832384014,4.183286872642211,54.54776652197193,2.352017298844554,-2.999999999999951,-0.4827095222331565,0.0,-64.86586522549933,0.0
 1.1620614264549212,2.207528917332344,4.191956672192896,54.25230050230064,2.3383522061809106,-2.999999999999951,-0.4940180966605588,0.0,-65.99746027551231,0.0
 1.1666426101566227,2.2138145617217955,4.200592247280252,53.94995401293277,2.3246086550758056,-3.0000000000000484,-0.5053395986930554,0.0,-67.11065183610832,0.0
